SECTION Comments
Name "PrunedDPPlusPlus_irregular.txt"
Creator "graph_v_of_v_idealID_save_for_GSTP"
END

input_graph_size |V|= 1000 |E|= 6661
input_graph Edge 396 400 52.2002428240
input_graph Edge 396 401 63.2002428240
input_graph Edge 396 402 11.2002496595
input_graph Edge 396 405 5.2030004365
input_graph Edge 396 407 80.2002426969
input_graph Edge 396 408 54.2002428240
input_graph Edge 396 409 23.2002428241
input_graph Edge 396 412 2.2556309520
input_graph Edge 396 414 57.2002428240
input_graph Edge 396 421 40.2002428240
input_graph Edge 396 424 68.2002428240
input_graph Edge 396 434 87.2001033712
input_graph Edge 396 443 29.2002428240
input_graph Edge 396 464 43.2002428240
input_graph Edge 396 469 64.2002428240
input_graph Edge 396 470 19.2002428263
input_graph Edge 396 491 1.3508033658
input_graph Edge 396 495 12.2002453386
input_graph Edge 396 722 25.2002428240
input_graph Edge 396 814 34.2002428240
input_graph Edge 396 818 94.7845396676
input_graph Edge 396 820 48.2002428240
input_graph Edge 396 821 55.2002428240
input_graph Edge 396 826 22.2002428241
input_graph Edge 396 828 29.2002428240
input_graph Edge 396 837 74.2002428237
input_graph Edge 396 839 83.2002402699
input_graph Edge 396 840 71.2002428240
input_graph Edge 396 841 38.2002428240
input_graph Edge 396 846 74.2002428237
input_graph Edge 396 855 69.2002428240
input_graph Edge 396 885 21.2002428243
input_graph Edge 396 939 94.1285888806
input_graph Edge 396 947 62.2002428240
input_graph Edge 396 951 53.2002428240
input_graph Edge 396 982 94.1285888806
input_graph Edge 396 984 17.2002428410
input_graph Edge 396 994 93.1439835196

input_graph Edge 397 408 65.2002428240
input_graph Edge 397 446 12.2002453386
input_graph Edge 397 497 12.2002453386
input_graph Edge 397 849 12.2002453386
input_graph Edge 397 887 50.6001214120
input_graph Edge 397 899 89.1992123989
input_graph Edge 397 986 20.2002428249
input_graph Edge 397 993 10.2002614047

input_graph Edge 398 417 84.2002358811
input_graph Edge 398 826 61.2002428240
input_graph Edge 398 847 93.1439835196
input_graph Edge 398 968 64.2002428240

input_graph Edge 399 407 67.2002428240
input_graph Edge 399 414 45.2002428240
input_graph Edge 399 484 72.2002428240
input_graph Edge 399 531 48.2002428240
input_graph Edge 399 543 31.2002428240
input_graph Edge 399 557 15.2002429492
input_graph Edge 399 714 79.2002427773
input_graph Edge 399 722 38.2002428240
input_graph Edge 399 818 33.2002428240
input_graph Edge 399 825 7.2006160263
input_graph Edge 399 846 19.2002428263
input_graph Edge 399 865 83.2002402699

input_graph Edge 400 406 92.1795461826
input_graph Edge 400 407 23.2002428241
input_graph Edge 400 408 73.2002428239
input_graph Edge 400 417 37.2002428240
input_graph Edge 400 455 8.2003801175
input_graph Edge 400 531 7.2006160263
input_graph Edge 400 547 75.2002428232
input_graph Edge 400 560 59.2002428240
input_graph Edge 400 564 31.2002428240
input_graph Edge 400 584 50.2002428240
input_graph Edge 400 622 56.2002428240
input_graph Edge 400 643 68.2002428240
input_graph Edge 400 663 63.2002428240
input_graph Edge 400 814 8.2003801175
input_graph Edge 400 818 16.2002428701
input_graph Edge 400 824 84.2002358811
input_graph Edge 400 827 86.2001915222
input_graph Edge 400 828 66.2002428240
input_graph Edge 400 836 46.2002428240
input_graph Edge 400 841 70.2002428240
input_graph Edge 400 844 76.2002428217
input_graph Edge 400 849 33.2002428240
input_graph Edge 400 857 15.2002429492
input_graph Edge 400 895 56.2002428240
input_graph Edge 400 976 86.2001915222
input_graph Edge 400 986 10.2002614047
input_graph Edge 400 991 5.2030004365

input_graph Edge 401 406 43.2002428240
input_graph Edge 401 407 33.2002428240
input_graph Edge 401 408 40.2002428240
input_graph Edge 401 412 58.2002428240
input_graph Edge 401 420 83.2002402699
input_graph Edge 401 422 74.2002428237
input_graph Edge 401 426 51.2002428240
input_graph Edge 401 459 50.2002428240
input_graph Edge 401 469 6.2012572930
input_graph Edge 401 477 3.2206189776
input_graph Edge 401 531 3.2206189776
input_graph Edge 401 564 56.2002428240
input_graph Edge 401 663 65.2002428240
input_graph Edge 401 710 1.3508033658
input_graph Edge 401 714 73.2002428239
input_graph Edge 401 812 10.2002614047
input_graph Edge 401 818 37.2002428240
input_graph Edge 401 819 58.2002428240
input_graph Edge 401 824 81.2002424784
input_graph Edge 401 826 27.2002428240
input_graph Edge 401 827 50.6001214120
input_graph Edge 401 829 33.2002428240
input_graph Edge 401 836 6.2012572930
input_graph Edge 401 837 91.1926289551
input_graph Edge 401 838 72.2002428240
input_graph Edge 401 841 34.2002428240
input_graph Edge 401 843 37.2002428240
input_graph Edge 401 844 94.0473141791
input_graph Edge 401 849 18.2002428303
input_graph Edge 401 857 70.2002428240
input_graph Edge 401 871 64.2002428240
input_graph Edge 401 902 2.2556309520
input_graph Edge 401 907 66.2002428240
input_graph Edge 401 910 89.8506217263
input_graph Edge 401 911 33.2002428240
input_graph Edge 401 913 81.2002424784
input_graph Edge 401 914 38.2002428240
input_graph Edge 401 915 26.2002428240
input_graph Edge 401 930 25.2002428240
input_graph Edge 401 931 61.2002428240
input_graph Edge 401 938 6.2012572930
input_graph Edge 401 939 80.2002426969
input_graph Edge 401 946 51.2002428240
input_graph Edge 401 947 81.2002424784
input_graph Edge 401 948 21.2002428243
input_graph Edge 401 956 42.2002428240
input_graph Edge 401 965 46.2002428240
input_graph Edge 401 966 36.2002428240
input_graph Edge 401 978 54.2002428240
input_graph Edge 401 991 81.2002424784

input_graph Edge 402 403 32.2002428240
input_graph Edge 402 404 50.2002428240
input_graph Edge 402 405 23.2002428241
input_graph Edge 402 407 36.2002428240
input_graph Edge 402 408 84.2002358811
input_graph Edge 402 410 44.2002428240
input_graph Edge 402 414 41.2002428240
input_graph Edge 402 420 44.2002428240
input_graph Edge 402 424 60.2002428240
input_graph Edge 402 440 29.2002428240
input_graph Edge 402 441 57.2002428240
input_graph Edge 402 442 5.2030004365
input_graph Edge 402 443 55.2002428240
input_graph Edge 402 457 19.2002428263
input_graph Edge 402 464 17.2002428410
input_graph Edge 402 469 54.2002428240
input_graph Edge 402 707 58.2002428240
input_graph Edge 402 709 34.2002428240
input_graph Edge 402 710 9.2002933315
input_graph Edge 402 722 15.2002429492
input_graph Edge 402 814 32.2002428240
input_graph Edge 402 817 75.2002428232
input_graph Edge 402 818 71.2002428240
input_graph Edge 402 820 8.2003801175
input_graph Edge 402 821 62.2002428240
input_graph Edge 402 824 3.2206189776
input_graph Edge 402 825 72.2002428240
input_graph Edge 402 826 46.2002428240
input_graph Edge 402 827 20.2002428249
input_graph Edge 402 828 90.1974418382
input_graph Edge 402 833 3.2206189776
input_graph Edge 402 836 60.2002428240
input_graph Edge 402 837 13.2002437491
input_graph Edge 402 839 76.5036195196
input_graph Edge 402 840 91.1926289551
input_graph Edge 402 841 42.2002428240
input_graph Edge 402 847 30.2002428240
input_graph Edge 402 855 81.2002424784
input_graph Edge 402 859 76.5036195196
input_graph Edge 402 865 87.2001033712
input_graph Edge 402 877 52.2002428240
input_graph Edge 402 920 80.2002426969
input_graph Edge 402 937 7.2006160263
input_graph Edge 402 948 85.2002239511
input_graph Edge 402 965 43.2002428240
input_graph Edge 402 976 20.2002428249
input_graph Edge 402 978 57.2002428240
input_graph Edge 402 991 26.2002428240
input_graph Edge 402 994 38.2002428240
input_graph Edge 402 996 87.2001033712
input_graph Edge 402 997 82.2002418844

input_graph Edge 403 405 35.2002428240
input_graph Edge 403 425 20.2002428249
input_graph Edge 403 426 19.2002428263
input_graph Edge 403 486 90.1974418382
input_graph Edge 403 714 21.2002428243
input_graph Edge 403 718 58.2002428240
input_graph Edge 403 812 4.2077387920
input_graph Edge 403 814 19.2002428263
input_graph Edge 403 817 45.2002428240
input_graph Edge 403 818 36.2002428240
input_graph Edge 403 819 29.2002428240
input_graph Edge 403 822 11.2002496595
input_graph Edge 403 824 17.2002428410
input_graph Edge 403 825 39.2002428240
input_graph Edge 403 830 91.1926289551
input_graph Edge 403 837 39.2002428240
input_graph Edge 403 841 14.2002431643
input_graph Edge 403 849 39.2002428240
input_graph Edge 403 857 45.2002428240
input_graph Edge 403 916 86.2001915222
input_graph Edge 403 937 20.2002428249
input_graph Edge 403 976 58.2002428240

input_graph Edge 404 407 7.2006160263
input_graph Edge 404 408 28.2002428240
input_graph Edge 404 409 39.2002428240
input_graph Edge 404 410 50.1001214120
input_graph Edge 404 412 77.2002428177
input_graph Edge 404 414 94.7845396676
input_graph Edge 404 421 25.2002428240
input_graph Edge 404 424 70.2002428240
input_graph Edge 404 428 85.2002239511
input_graph Edge 404 429 46.2002428240
input_graph Edge 404 430 16.2002428701
input_graph Edge 404 441 21.2002428243
input_graph Edge 404 442 22.2002428241
input_graph Edge 404 446 14.2002431643
input_graph Edge 404 457 3.2206189776
input_graph Edge 404 469 87.2001033712
input_graph Edge 404 497 36.2002428240
input_graph Edge 404 532 37.2002428240
input_graph Edge 404 710 12.2002453386
input_graph Edge 404 714 64.2002428240
input_graph Edge 404 722 92.1795461826
input_graph Edge 404 814 49.6001214120
input_graph Edge 404 818 81.2002424784
input_graph Edge 404 820 65.2002428240
input_graph Edge 404 821 55.2002428240
input_graph Edge 404 825 83.2002402699
input_graph Edge 404 826 0.6095088089
input_graph Edge 404 828 54.2002428240
input_graph Edge 404 832 72.2002428240
input_graph Edge 404 833 87.2001033712
input_graph Edge 404 836 26.2002428240
input_graph Edge 404 837 55.2002428240
input_graph Edge 404 839 68.2002428240
input_graph Edge 404 841 23.2002428241
input_graph Edge 404 842 47.2002428240
input_graph Edge 404 843 82.2002418844
input_graph Edge 404 844 79.2002427773
input_graph Edge 404 848 29.2002428240
input_graph Edge 404 852 74.2002428237
input_graph Edge 404 858 15.2002429492
input_graph Edge 404 860 4.2077387920
input_graph Edge 404 865 33.2002428240
input_graph Edge 404 870 76.5036195196
input_graph Edge 404 880 53.2002428240
input_graph Edge 404 889 49.2002428240
input_graph Edge 404 898 11.2002496595
input_graph Edge 404 921 79.2002427773
input_graph Edge 404 947 76.5036195196
input_graph Edge 404 971 41.2002428240
input_graph Edge 404 976 29.2002428240
input_graph Edge 404 981 69.2002428240
input_graph Edge 404 998 66.2002428240

input_graph Edge 405 407 46.2002428240
input_graph Edge 405 408 79.2002427773
input_graph Edge 405 413 94.7845396676
input_graph Edge 405 414 60.2002428240
input_graph Edge 405 417 75.2002428232
input_graph Edge 405 428 20.2002428249
input_graph Edge 405 438 84.2002358811
input_graph Edge 405 440 73.2002428239
input_graph Edge 405 445 6.2012572930
input_graph Edge 405 446 12.2002453386
input_graph Edge 405 448 94.7845396676
input_graph Edge 405 452 92.1795461826
input_graph Edge 405 469 89.8506217263
input_graph Edge 405 497 81.2002424784
input_graph Edge 405 527 74.2002428237
input_graph Edge 405 816 76.2002428217
input_graph Edge 405 818 42.2002428240
input_graph Edge 405 820 79.2002427773
input_graph Edge 405 825 33.2002428240
input_graph Edge 405 826 23.2002428241
input_graph Edge 405 829 93.1439835196
input_graph Edge 405 836 59.2002428240
input_graph Edge 405 839 53.2002428240
input_graph Edge 405 841 87.2001033712
input_graph Edge 405 847 54.2002428240
input_graph Edge 405 848 50.6001214120
input_graph Edge 405 856 64.2002428240
input_graph Edge 405 857 4.2077387920
input_graph Edge 405 870 77.2002428177
input_graph Edge 405 907 90.1974418382
input_graph Edge 405 920 45.2002428240
input_graph Edge 405 937 13.2002437491
input_graph Edge 405 938 35.2002428240
input_graph Edge 405 939 16.2002428701
input_graph Edge 405 946 49.2002428240
input_graph Edge 405 947 7.2006160263
input_graph Edge 405 956 65.2002428240
input_graph Edge 405 965 15.2002429492
input_graph Edge 405 970 76.2002428217
input_graph Edge 405 972 92.1795461826
input_graph Edge 405 976 50.2002428240
input_graph Edge 405 978 46.2002428240
input_graph Edge 405 982 70.2002428240
input_graph Edge 405 986 54.2002428240
input_graph Edge 405 987 80.2002426969
input_graph Edge 405 990 52.2002428240
input_graph Edge 405 991 89.8506217263
input_graph Edge 405 995 54.2002428240
input_graph Edge 405 996 25.2002428240

input_graph Edge 406 814 78.2002428068
input_graph Edge 406 818 76.2002428217
input_graph Edge 406 824 20.2002428249
input_graph Edge 406 825 25.2002428240
input_graph Edge 406 927 74.2002428237
input_graph Edge 406 977 80.2002426969
input_graph Edge 406 987 93.1439835196

input_graph Edge 407 408 51.2002428240
input_graph Edge 407 409 69.2002428240
input_graph Edge 407 412 94.7845396676
input_graph Edge 407 414 51.2002428240
input_graph Edge 407 415 94.1285888806
input_graph Edge 407 416 7.2006160263
input_graph Edge 407 417 3.2206189776
input_graph Edge 407 424 94.0473141791
input_graph Edge 407 435 50.6001214120
input_graph Edge 407 437 31.2002428240
input_graph Edge 407 438 54.2002428240
input_graph Edge 407 441 22.2002428241
input_graph Edge 407 443 93.1439835196
input_graph Edge 407 450 85.2002239511
input_graph Edge 407 451 25.2002428240
input_graph Edge 407 452 94.7845396676
input_graph Edge 407 455 60.2002428240
input_graph Edge 407 457 19.2002428263
input_graph Edge 407 464 31.2002428240
input_graph Edge 407 466 35.2002428240
input_graph Edge 407 468 94.0473141791
input_graph Edge 407 469 55.2002428240
input_graph Edge 407 470 57.2002428240
input_graph Edge 407 472 86.2001915222
input_graph Edge 407 473 16.2002428701
input_graph Edge 407 475 25.2002428240
input_graph Edge 407 480 80.2002426969
input_graph Edge 407 484 49.6001214120
input_graph Edge 407 486 25.2002428240
input_graph Edge 407 487 22.2002428241
input_graph Edge 407 491 95.0702444879
input_graph Edge 407 492 63.2002428240
input_graph Edge 407 493 94.7845396676
input_graph Edge 407 495 28.2002428240
input_graph Edge 407 502 84.2002358811
input_graph Edge 407 506 21.2002428243
input_graph Edge 407 507 49.2002428240
input_graph Edge 407 514 74.2002428237
input_graph Edge 407 534 54.2002428240
input_graph Edge 407 545 39.2002428240
input_graph Edge 407 546 52.2002428240
input_graph Edge 407 547 19.2002428263
input_graph Edge 407 548 32.2002428240
input_graph Edge 407 549 12.2002453386
input_graph Edge 407 550 5.2030004365
input_graph Edge 407 551 4.2077387920
input_graph Edge 407 708 50.2002428240
input_graph Edge 407 709 65.2002428240
input_graph Edge 407 710 64.2002428240
input_graph Edge 407 714 55.2002428240
input_graph Edge 407 722 21.2002428243
input_graph Edge 407 728 69.2002428240
input_graph Edge 407 747 15.2002429492
input_graph Edge 407 754 76.2002428217
input_graph Edge 407 814 21.2002428243
input_graph Edge 407 818 11.2002496595
input_graph Edge 407 820 65.2002428240
input_graph Edge 407 821 18.2002428303
input_graph Edge 407 826 16.2002428701
input_graph Edge 407 827 23.2002428241
input_graph Edge 407 828 77.2002428177
input_graph Edge 407 829 5.2030004365
input_graph Edge 407 836 69.2002428240
input_graph Edge 407 839 6.2012572930
input_graph Edge 407 840 68.2002428240
input_graph Edge 407 841 59.2002428240
input_graph Edge 407 842 47.2002428240
input_graph Edge 407 844 34.2002428240
input_graph Edge 407 846 94.7845396676
input_graph Edge 407 847 92.1795461826
input_graph Edge 407 848 80.2002426969
input_graph Edge 407 855 95.0702444879
input_graph Edge 407 857 10.2002614047
input_graph Edge 407 862 60.2002428240
input_graph Edge 407 865 16.2002428701
input_graph Edge 407 866 76.5036195196
input_graph Edge 407 875 39.2002428240
input_graph Edge 407 877 52.2002428240
input_graph Edge 407 879 38.2002428240
input_graph Edge 407 880 72.2002428240
input_graph Edge 407 884 13.2002437491
input_graph Edge 407 885 51.2002428240
input_graph Edge 407 895 56.2002428240
input_graph Edge 407 898 67.2002428240
input_graph Edge 407 903 94.0473141791
input_graph Edge 407 908 55.2002428240
input_graph Edge 407 915 36.2002428240
input_graph Edge 407 939 94.0473141791
input_graph Edge 407 946 57.2002428240
input_graph Edge 407 947 63.2002428240
input_graph Edge 407 956 12.2002453386
input_graph Edge 407 968 93.1439835196
input_graph Edge 407 976 92.1795461826
input_graph Edge 407 978 50.2002428240
input_graph Edge 407 986 94.0473141791
input_graph Edge 407 993 94.0473141791
input_graph Edge 407 994 94.1285888806
input_graph Edge 407 995 43.2002428240

input_graph Edge 408 414 66.2002428240
input_graph Edge 408 415 18.2002428303
input_graph Edge 408 416 3.2206189776
input_graph Edge 408 417 49.2002428240
input_graph Edge 408 420 8.2003801175
input_graph Edge 408 431 31.2002428240
input_graph Edge 408 438 59.2002428240
input_graph Edge 408 441 63.2002428240
input_graph Edge 408 452 86.2001915222
